 time,energy conservation violation
   15.494500000007445      ,   7.9936057773011271E-015
   15.495000000007446      ,   7.7715611723760958E-015
   15.495500000007446      ,   7.9936057773011271E-015
   15.496000000007447      ,   7.9936057773011271E-015
   15.496500000007448      ,   7.9936057773011271E-015
   15.497000000007448      ,   8.1046280797636427E-015
   15.497500000007449      ,   8.1046280797636427E-015
   15.498000000007449      ,   8.1046280797636427E-015
   15.498500000007450      ,   8.3266726846886741E-015
   15.499000000007451      ,   8.1046280797636427E-015
   15.499500000007451      ,   7.9936057773011271E-015
   15.500000000007452      ,   8.1046280797636427E-015
   15.500500000007452      ,   8.1046280797636427E-015
   15.501000000007453      ,   7.9936057773011271E-015
   15.501500000007454      ,   8.3266726846886741E-015
   15.502000000007454      ,   7.9936057773011271E-015
   15.502500000007455      ,   8.3266726846886741E-015
   15.503000000007455      ,   8.1046280797636427E-015
   15.503500000007456      ,   8.1046280797636427E-015
   15.504000000007457      ,   7.9936057773011271E-015
   15.504500000007457      ,   7.9936057773011271E-015
   15.505000000007458      ,   8.1046280797636427E-015
   15.505500000007459      ,   8.1046280797636427E-015
   15.506000000007459      ,   8.1046280797636427E-015
   15.506500000007460      ,   8.1046280797636427E-015
   15.507000000007460      ,   8.1046280797636427E-015
   15.507500000007461      ,   8.1046280797636427E-015
   15.508000000007462      ,   8.1046280797636427E-015
   15.508500000007462      ,   7.9936057773011271E-015
   15.509000000007463      ,   8.1046280797636427E-015
   15.509500000007463      ,   8.3266726846886741E-015
   15.510000000007464      ,   7.9936057773011271E-015
   15.510500000007465      ,   7.9936057773011271E-015
   15.511000000007465      ,   8.1046280797636427E-015
   15.511500000007466      ,   7.9936057773011271E-015
   15.512000000007466      ,   7.9936057773011271E-015
   15.512500000007467      ,   7.9936057773011271E-015
   15.513000000007468      ,   8.1046280797636427E-015
   15.513500000007468      ,   7.9936057773011271E-015
   15.514000000007469      ,   8.1046280797636427E-015
   15.514500000007470      ,   7.9936057773011271E-015
   15.515000000007470      ,   8.3266726846886741E-015
   15.515500000007471      ,   7.9936057773011271E-015
   15.516000000007471      ,   7.7715611723760958E-015
   15.516500000007472      ,   7.9936057773011271E-015
   15.517000000007473      ,   8.1046280797636427E-015
   15.517500000007473      ,   8.3266726846886741E-015
   15.518000000007474      ,   8.1046280797636427E-015
   15.518500000007474      ,   8.1046280797636427E-015
   15.519000000007475      ,   7.9936057773011271E-015
   15.519500000007476      ,   8.3266726846886741E-015
   15.520000000007476      ,   7.9936057773011271E-015
   15.520500000007477      ,   7.9936057773011271E-015
   15.521000000007477      ,   7.9936057773011271E-015
   15.521500000007478      ,   8.1046280797636427E-015
   15.522000000007479      ,   8.1046280797636427E-015
   15.522500000007479      ,   8.1046280797636427E-015
   15.523000000007480      ,   7.9936057773011271E-015
   15.523500000007481      ,   7.9936057773011271E-015
   15.524000000007481      ,   8.3266726846886741E-015
   15.524500000007482      ,   8.1046280797636427E-015
   15.525000000007482      ,   8.3266726846886741E-015
   15.525500000007483      ,   7.9936057773011271E-015
   15.526000000007484      ,   8.3266726846886741E-015
   15.526500000007484      ,   8.3266726846886741E-015
   15.527000000007485      ,   8.3266726846886741E-015
   15.527500000007485      ,   8.3266726846886741E-015
   15.528000000007486      ,   8.5487172896137054E-015
   15.528500000007487      ,   8.3266726846886741E-015
   15.529000000007487      ,   8.3266726846886741E-015
   15.529500000007488      ,   8.1046280797636427E-015
   15.530000000007488      ,   8.1046280797636427E-015
   15.530500000007489      ,   8.3266726846886741E-015
   15.531000000007490      ,   8.3266726846886741E-015
   15.531500000007490      ,   8.3266726846886741E-015
   15.532000000007491      ,   8.3266726846886741E-015
   15.532500000007492      ,   8.3266726846886741E-015
   15.533000000007492      ,   7.9936057773011271E-015
   15.533500000007493      ,   8.3266726846886741E-015
   15.534000000007493      ,   8.3266726846886741E-015
   15.534500000007494      ,   8.3266726846886741E-015
   15.535000000007495      ,   8.1046280797636427E-015
   15.535500000007495      ,   8.3266726846886741E-015
   15.536000000007496      ,   8.3266726846886741E-015
   15.536500000007496      ,   8.3266726846886741E-015
   15.537000000007497      ,   8.3266726846886741E-015
   15.537500000007498      ,   8.3266726846886741E-015
   15.538000000007498      ,   7.9936057773011271E-015
   15.538500000007499      ,   8.1046280797636427E-015
   15.539000000007499      ,   8.3266726846886741E-015
   15.539500000007500      ,   8.1046280797636427E-015
   15.540000000007501      ,   8.3266726846886741E-015
   15.540500000007501      ,   8.3266726846886741E-015
   15.541000000007502      ,   8.3266726846886741E-015
   15.541500000007503      ,   8.3266726846886741E-015
   15.542000000007503      ,   8.3266726846886741E-015
   15.542500000007504      ,   7.9936057773011271E-015
   15.543000000007504      ,   7.9936057773011271E-015
   15.543500000007505      ,   7.9936057773011271E-015
   15.544000000007506      ,   7.9936057773011271E-015
   15.544500000007506      ,   8.3266726846886741E-015
   15.545000000007507      ,   8.1046280797636427E-015
   15.545500000007507      ,   8.1046280797636427E-015
   15.546000000007508      ,   8.1046280797636427E-015
   15.546500000007509      ,   7.9936057773011271E-015
   15.547000000007509      ,   8.3266726846886741E-015
   15.547500000007510      ,   7.6605388699135801E-015
   15.548000000007510      ,   7.9936057773011271E-015
   15.548500000007511      ,   7.9936057773011271E-015
   15.549000000007512      ,   7.9936057773011271E-015
   15.549500000007512      ,   7.9936057773011271E-015
   15.550000000007513      ,   8.1046280797636427E-015
   15.550500000007514      ,   8.3266726846886741E-015
   15.551000000007514      ,   8.3266726846886741E-015
   15.551500000007515      ,   8.1046280797636427E-015
   15.552000000007515      ,   7.9936057773011271E-015
   15.552500000007516      ,   7.9936057773011271E-015
   15.553000000007517      ,   7.9936057773011271E-015
   15.553500000007517      ,   7.9936057773011271E-015
   15.554000000007518      ,   8.1046280797636427E-015
   15.554500000007518      ,   8.3266726846886741E-015
   15.555000000007519      ,   8.1046280797636427E-015
   15.555500000007520      ,   8.3266726846886741E-015
   15.556000000007520      ,   7.9936057773011271E-015
   15.556500000007521      ,   7.9936057773011271E-015
   15.557000000007521      ,   8.1046280797636427E-015
   15.557500000007522      ,   7.9936057773011271E-015
   15.558000000007523      ,   7.9936057773011271E-015
   15.558500000007523      ,   7.6605388699135801E-015
   15.559000000007524      ,   8.1046280797636427E-015
   15.559500000007525      ,   7.7715611723760958E-015
   15.560000000007525      ,   7.9936057773011271E-015
   15.560500000007526      ,   8.1046280797636427E-015
   15.561000000007526      ,   8.1046280797636427E-015
   15.561500000007527      ,   7.9936057773011271E-015
   15.562000000007528      ,   7.9936057773011271E-015
   15.562500000007528      ,   7.9936057773011271E-015
   15.563000000007529      ,   8.1046280797636427E-015
   15.563500000007529      ,   8.3266726846886741E-015
   15.564000000007530      ,   7.7715611723760958E-015
   15.564500000007531      ,   7.9936057773011271E-015
   15.565000000007531      ,   8.1046280797636427E-015
   15.565500000007532      ,   8.1046280797636427E-015
   15.566000000007532      ,   7.9936057773011271E-015
   15.566500000007533      ,   7.7715611723760958E-015
   15.567000000007534      ,   7.9936057773011271E-015
   15.567500000007534      ,   7.7715611723760958E-015
   15.568000000007535      ,   7.6605388699135801E-015
   15.568500000007536      ,   7.4384942649885488E-015
   15.569000000007536      ,   7.7715611723760958E-015
   15.569500000007537      ,   7.9936057773011271E-015
   15.570000000007537      ,   7.9936057773011271E-015
   15.570500000007538      ,   7.9936057773011271E-015
   15.571000000007539      ,   7.6605388699135801E-015
   15.571500000007539      ,   7.6605388699135801E-015
   15.572000000007540      ,   7.7715611723760958E-015
   15.572500000007540      ,   7.9936057773011271E-015
   15.573000000007541      ,   7.7715611723760958E-015
   15.573500000007542      ,   7.7715611723760958E-015
   15.574000000007542      ,   7.6605388699135801E-015
   15.574500000007543      ,   7.4384942649885488E-015
   15.575000000007543      ,   7.6605388699135801E-015
   15.575500000007544      ,   7.4384942649885488E-015
   15.576000000007545      ,   7.6605388699135801E-015
   15.576500000007545      ,   7.4384942649885488E-015
   15.577000000007546      ,   7.6605388699135801E-015
   15.577500000007547      ,   7.7715611723760958E-015
   15.578000000007547      ,   7.6605388699135801E-015
   15.578500000007548      ,   7.6605388699135801E-015
   15.579000000007548      ,   7.6605388699135801E-015
   15.579500000007549      ,   7.6605388699135801E-015
   15.580000000007550      ,   7.4384942649885488E-015
   15.580500000007550      ,   7.6605388699135801E-015
   15.581000000007551      ,   7.2164496600635175E-015
   15.581500000007551      ,   7.6605388699135801E-015
   15.582000000007552      ,   7.4384942649885488E-015
   15.582500000007553      ,   7.6605388699135801E-015
   15.583000000007553      ,   7.4384942649885488E-015
   15.583500000007554      ,   7.4384942649885488E-015
   15.584000000007554      ,   7.6605388699135801E-015
   15.584500000007555      ,   7.9936057773011271E-015
   15.585000000007556      ,   7.7715611723760958E-015
   15.585500000007556      ,   7.6605388699135801E-015
   15.586000000007557      ,   7.9936057773011271E-015
   15.586500000007558      ,   7.4384942649885488E-015
   15.587000000007558      ,   7.9936057773011271E-015
   15.587500000007559      ,   7.6605388699135801E-015
   15.588000000007559      ,   7.7715611723760958E-015
   15.588500000007560      ,   7.4384942649885488E-015
   15.589000000007561      ,   7.7715611723760958E-015
   15.589500000007561      ,   7.9936057773011271E-015
   15.590000000007562      ,   7.9936057773011271E-015
   15.590500000007562      ,   7.6605388699135801E-015
   15.591000000007563      ,   7.7715611723760958E-015
   15.591500000007564      ,   7.7715611723760958E-015
   15.592000000007564      ,   7.6605388699135801E-015
   15.592500000007565      ,   7.6605388699135801E-015
   15.593000000007565      ,   7.4384942649885488E-015
   15.593500000007566      ,   7.6605388699135801E-015
   15.594000000007567      ,   7.6605388699135801E-015
   15.594500000007567      ,   7.6605388699135801E-015
   15.595000000007568      ,   7.9936057773011271E-015
   15.595500000007569      ,   7.6605388699135801E-015
   15.596000000007569      ,   7.6605388699135801E-015
   15.596500000007570      ,   7.6605388699135801E-015
   15.597000000007570      ,   7.6605388699135801E-015
   15.597500000007571      ,   7.6605388699135801E-015
   15.598000000007572      ,   7.4384942649885488E-015
   15.598500000007572      ,   7.6605388699135801E-015
   15.599000000007573      ,   7.6605388699135801E-015
   15.599500000007573      ,   7.6605388699135801E-015
   15.600000000007574      ,   7.7715611723760958E-015
   15.600500000007575      ,   7.7715611723760958E-015
   15.601000000007575      ,   7.9936057773011271E-015
   15.601500000007576      ,   7.9936057773011271E-015
   15.602000000007576      ,   7.9936057773011271E-015
   15.602500000007577      ,   7.7715611723760958E-015
   15.603000000007578      ,   7.9936057773011271E-015
   15.603500000007578      ,   8.1046280797636427E-015
   15.604000000007579      ,   7.9936057773011271E-015
   15.604500000007580      ,   8.5487172896137054E-015
   15.605000000007580      ,   8.3266726846886741E-015
   15.605500000007581      ,   8.5487172896137054E-015
   15.606000000007581      ,   7.9936057773011271E-015
   15.606500000007582      ,   8.1046280797636427E-015
   15.607000000007583      ,   8.1046280797636427E-015
   15.607500000007583      ,   8.1046280797636427E-015
   15.608000000007584      ,   8.1046280797636427E-015
   15.608500000007584      ,   8.3266726846886741E-015
   15.609000000007585      ,   7.9936057773011271E-015
   15.609500000007586      ,   8.3266726846886741E-015
   15.610000000007586      ,   8.3266726846886741E-015
   15.610500000007587      ,   7.9936057773011271E-015
   15.611000000007587      ,   8.3266726846886741E-015
   15.611500000007588      ,   7.9936057773011271E-015
   15.612000000007589      ,   8.1046280797636427E-015
   15.612500000007589      ,   7.7715611723760958E-015
   15.613000000007590      ,   7.9936057773011271E-015
   15.613500000007591      ,   7.7715611723760958E-015
   15.614000000007591      ,   7.7715611723760958E-015
   15.614500000007592      ,   7.9936057773011271E-015
   15.615000000007592      ,   7.9936057773011271E-015
   15.615500000007593      ,   7.7715611723760958E-015
   15.616000000007594      ,   7.7715611723760958E-015
   15.616500000007594      ,   7.9936057773011271E-015
   15.617000000007595      ,   8.1046280797636427E-015
   15.617500000007595      ,   7.9936057773011271E-015
   15.618000000007596      ,   8.3266726846886741E-015
   15.618500000007597      ,   7.9936057773011271E-015
   15.619000000007597      ,   7.9936057773011271E-015
   15.619500000007598      ,   8.1046280797636427E-015
   15.620000000007598      ,   7.9936057773011271E-015
   15.620500000007599      ,   7.9936057773011271E-015
   15.621000000007600      ,   7.9936057773011271E-015
   15.621500000007600      ,   8.1046280797636427E-015
   15.622000000007601      ,   8.1046280797636427E-015
   15.622500000007602      ,   7.7715611723760958E-015
   15.623000000007602      ,   7.9936057773011271E-015
   15.623500000007603      ,   8.1046280797636427E-015
   15.624000000007603      ,   8.1046280797636427E-015
   15.624500000007604      ,   7.9936057773011271E-015
   15.625000000007605      ,   8.1046280797636427E-015
   15.625500000007605      ,   8.1046280797636427E-015
   15.626000000007606      ,   7.9936057773011271E-015
   15.626500000007606      ,   7.9936057773011271E-015
   15.627000000007607      ,   7.7715611723760958E-015
   15.627500000007608      ,   8.1046280797636427E-015
   15.628000000007608      ,   8.1046280797636427E-015
   15.628500000007609      ,   8.1046280797636427E-015
   15.629000000007609      ,   8.1046280797636427E-015
   15.629500000007610      ,   8.3266726846886741E-015
   15.630000000007611      ,   8.1046280797636427E-015
   15.630500000007611      ,   8.3266726846886741E-015
   15.631000000007612      ,   8.3266726846886741E-015
   15.631500000007613      ,   8.1046280797636427E-015
   15.632000000007613      ,   8.1046280797636427E-015
   15.632500000007614      ,   8.3266726846886741E-015
   15.633000000007614      ,   8.5487172896137054E-015
   15.633500000007615      ,   8.6597395920762210E-015
   15.634000000007616      ,   8.6597395920762210E-015
   15.634500000007616      ,   8.8817841970012523E-015
   15.635000000007617      ,   8.6597395920762210E-015
   15.635500000007617      ,   8.5487172896137054E-015
   15.636000000007618      ,   8.5487172896137054E-015
   15.636500000007619      ,   8.1046280797636427E-015
   15.637000000007619      ,   8.3266726846886741E-015
   15.637500000007620      ,   8.1046280797636427E-015
   15.638000000007620      ,   8.3266726846886741E-015
   15.638500000007621      ,   8.3266726846886741E-015
   15.639000000007622      ,   8.3266726846886741E-015
   15.639500000007622      ,   8.1046280797636427E-015
   15.640000000007623      ,   7.9936057773011271E-015
   15.640500000007624      ,   8.3266726846886741E-015
   15.641000000007624      ,   8.1046280797636427E-015
   15.641500000007625      ,   8.5487172896137054E-015
   15.642000000007625      ,   8.3266726846886741E-015
   15.642500000007626      ,   8.3266726846886741E-015
   15.643000000007627      ,   8.5487172896137054E-015
   15.643500000007627      ,   8.3266726846886741E-015
   15.644000000007628      ,   8.3266726846886741E-015
   15.644500000007628      ,   8.1046280797636427E-015
   15.645000000007629      ,   8.6597395920762210E-015
   15.645500000007630      ,   8.5487172896137054E-015
   15.646000000007630      ,   8.5487172896137054E-015
   15.646500000007631      ,   8.6597395920762210E-015
   15.647000000007631      ,   8.5487172896137054E-015
   15.647500000007632      ,   8.3266726846886741E-015
   15.648000000007633      ,   8.8817841970012523E-015
   15.648500000007633      ,   8.8817841970012523E-015
   15.649000000007634      ,   8.3266726846886741E-015
   15.649500000007635      ,   8.5487172896137054E-015
   15.650000000007635      ,   8.3266726846886741E-015
   15.650500000007636      ,   8.3266726846886741E-015
   15.651000000007636      ,   8.3266726846886741E-015
   15.651500000007637      ,   8.1046280797636427E-015
   15.652000000007638      ,   8.3266726846886741E-015
   15.652500000007638      ,   8.5487172896137054E-015
   15.653000000007639      ,   8.3266726846886741E-015
   15.653500000007639      ,   8.1046280797636427E-015
   15.654000000007640      ,   8.3266726846886741E-015
   15.654500000007641      ,   8.1046280797636427E-015
   15.655000000007641      ,   7.9936057773011271E-015
   15.655500000007642      ,   8.1046280797636427E-015
   15.656000000007642      ,   7.9936057773011271E-015
   15.656500000007643      ,   7.9936057773011271E-015
   15.657000000007644      ,   7.7715611723760958E-015
   15.657500000007644      ,   8.1046280797636427E-015
   15.658000000007645      ,   7.9936057773011271E-015
   15.658500000007646      ,   8.3266726846886741E-015
   15.659000000007646      ,   8.1046280797636427E-015
   15.659500000007647      ,   8.5487172896137054E-015
   15.660000000007647      ,   8.3266726846886741E-015
   15.660500000007648      ,   8.1046280797636427E-015
   15.661000000007649      ,   7.9936057773011271E-015
   15.661500000007649      ,   7.9936057773011271E-015
   15.662000000007650      ,   8.1046280797636427E-015
   15.662500000007650      ,   8.3266726846886741E-015
   15.663000000007651      ,   8.3266726846886741E-015
   15.663500000007652      ,   8.1046280797636427E-015
   15.664000000007652      ,   7.9936057773011271E-015
   15.664500000007653      ,   8.3266726846886741E-015
   15.665000000007653      ,   7.9936057773011271E-015
   15.665500000007654      ,   7.9936057773011271E-015
   15.666000000007655      ,   8.3266726846886741E-015
   15.666500000007655      ,   7.9936057773011271E-015
   15.667000000007656      ,   7.9936057773011271E-015
   15.667500000007657      ,   8.1046280797636427E-015
   15.668000000007657      ,   8.3266726846886741E-015
   15.668500000007658      ,   8.1046280797636427E-015
   15.669000000007658      ,   8.3266726846886741E-015
   15.669500000007659      ,   8.1046280797636427E-015
   15.670000000007660      ,   8.1046280797636427E-015
   15.670500000007660      ,   8.3266726846886741E-015
   15.671000000007661      ,   8.3266726846886741E-015
   15.671500000007661      ,   7.7715611723760958E-015
   15.672000000007662      ,   7.7715611723760958E-015
   15.672500000007663      ,   7.7715611723760958E-015
   15.673000000007663      ,   8.1046280797636427E-015
   15.673500000007664      ,   8.1046280797636427E-015
   15.674000000007664      ,   7.9936057773011271E-015
   15.674500000007665      ,   7.7715611723760958E-015
   15.675000000007666      ,   7.6605388699135801E-015
   15.675500000007666      ,   7.9936057773011271E-015
   15.676000000007667      ,   7.7715611723760958E-015
   15.676500000007668      ,   7.9936057773011271E-015
   15.677000000007668      ,   8.1046280797636427E-015
   15.677500000007669      ,   7.6605388699135801E-015
   15.678000000007669      ,   7.6605388699135801E-015
   15.678500000007670      ,   7.2164496600635175E-015
   15.679000000007671      ,   7.6605388699135801E-015
   15.679500000007671      ,   7.6605388699135801E-015
   15.680000000007672      ,   7.7715611723760958E-015
   15.680500000007672      ,   7.9936057773011271E-015
   15.681000000007673      ,   7.6605388699135801E-015
   15.681500000007674      ,   7.4384942649885488E-015
   15.682000000007674      ,   7.7715611723760958E-015
   15.682500000007675      ,   7.7715611723760958E-015
   15.683000000007675      ,   7.7715611723760958E-015
   15.683500000007676      ,   7.9936057773011271E-015
   15.684000000007677      ,   7.9936057773011271E-015
   15.684500000007677      ,   7.9936057773011271E-015
   15.685000000007678      ,   7.9936057773011271E-015
   15.685500000007679      ,   8.1046280797636427E-015
   15.686000000007679      ,   7.7715611723760958E-015
   15.686500000007680      ,   7.9936057773011271E-015
   15.687000000007680      ,   7.7715611723760958E-015
   15.687500000007681      ,   7.9936057773011271E-015
   15.688000000007682      ,   7.7715611723760958E-015
   15.688500000007682      ,   7.9936057773011271E-015
   15.689000000007683      ,   7.7715611723760958E-015
   15.689500000007683      ,   7.7715611723760958E-015
   15.690000000007684      ,   7.9936057773011271E-015
   15.690500000007685      ,   7.9936057773011271E-015
   15.691000000007685      ,   7.7715611723760958E-015
   15.691500000007686      ,   7.6605388699135801E-015
   15.692000000007686      ,   7.4384942649885488E-015
   15.692500000007687      ,   7.7715611723760958E-015
   15.693000000007688      ,   7.4384942649885488E-015
   15.693500000007688      ,   7.7715611723760958E-015
   15.694000000007689      ,   7.6605388699135801E-015
   15.694500000007690      ,   7.7715611723760958E-015
   15.695000000007690      ,   7.6605388699135801E-015
   15.695500000007691      ,   7.6605388699135801E-015
   15.696000000007691      ,   7.6605388699135801E-015
   15.696500000007692      ,   7.4384942649885488E-015
   15.697000000007693      ,   7.2164496600635175E-015
   15.697500000007693      ,   7.6605388699135801E-015
   15.698000000007694      ,   7.4384942649885488E-015
   15.698500000007694      ,   7.7715611723760958E-015
   15.699000000007695      ,   7.6605388699135801E-015
   15.699500000007696      ,   7.2164496600635175E-015
   15.700000000007696      ,   7.4384942649885488E-015
   15.700500000007697      ,   7.2164496600635175E-015
   15.701000000007697      ,   7.4384942649885488E-015
   15.701500000007698      ,   7.1054273576010019E-015
   15.702000000007699      ,   7.2164496600635175E-015
   15.702500000007699      ,   7.2164496600635175E-015
   15.703000000007700      ,   7.4384942649885488E-015
   15.703500000007701      ,   7.6605388699135801E-015
   15.704000000007701      ,   7.4384942649885488E-015
   15.704500000007702      ,   7.2164496600635175E-015
   15.705000000007702      ,   7.1054273576010019E-015
   15.705500000007703      ,   7.1054273576010019E-015
   15.706000000007704      ,   7.1054273576010019E-015
   15.706500000007704      ,   7.1054273576010019E-015
   15.707000000007705      ,   7.1054273576010019E-015
   15.707500000007705      ,   7.1054273576010019E-015
   15.708000000007706      ,   7.1054273576010019E-015
   15.708500000007707      ,   6.8833827526759706E-015
   15.709000000007707      ,   7.2164496600635175E-015
   15.709500000007708      ,   7.2164496600635175E-015
   15.710000000007708      ,   7.1054273576010019E-015
   15.710500000007709      ,   7.1054273576010019E-015
   15.711000000007710      ,   7.1054273576010019E-015
   15.711500000007710      ,   7.1054273576010019E-015
   15.712000000007711      ,   7.1054273576010019E-015
   15.712500000007712      ,   7.1054273576010019E-015
   15.713000000007712      ,   7.1054273576010019E-015
   15.713500000007713      ,   7.1054273576010019E-015
   15.714000000007713      ,   7.4384942649885488E-015
   15.714500000007714      ,   7.2164496600635175E-015
   15.715000000007715      ,   7.1054273576010019E-015
   15.715500000007715      ,   7.1054273576010019E-015
   15.716000000007716      ,   7.2164496600635175E-015
   15.716500000007716      ,   7.1054273576010019E-015
   15.717000000007717      ,   7.1054273576010019E-015
   15.717500000007718      ,   7.1054273576010019E-015
   15.718000000007718      ,   6.8833827526759706E-015
   15.718500000007719      ,   7.1054273576010019E-015
   15.719000000007719      ,   7.1054273576010019E-015
   15.719500000007720      ,   7.2164496600635175E-015
   15.720000000007721      ,   7.1054273576010019E-015
   15.720500000007721      ,   7.1054273576010019E-015
   15.721000000007722      ,   7.4384942649885488E-015
   15.721500000007723      ,   7.2164496600635175E-015
   15.722000000007723      ,   7.2164496600635175E-015
   15.722500000007724      ,   7.2164496600635175E-015
   15.723000000007724      ,   7.2164496600635175E-015
   15.723500000007725      ,   7.6605388699135801E-015
   15.724000000007726      ,   7.2164496600635175E-015
   15.724500000007726      ,   7.6605388699135801E-015
   15.725000000007727      ,   7.4384942649885488E-015
   15.725500000007727      ,   7.4384942649885488E-015
   15.726000000007728      ,   7.2164496600635175E-015
   15.726500000007729      ,   7.1054273576010019E-015
   15.727000000007729      ,   7.2164496600635175E-015
   15.727500000007730      ,   7.2164496600635175E-015
   15.728000000007730      ,   7.2164496600635175E-015
   15.728500000007731      ,   7.2164496600635175E-015
   15.729000000007732      ,   7.6605388699135801E-015
   15.729500000007732      ,   7.6605388699135801E-015
   15.730000000007733      ,   7.2164496600635175E-015
   15.730500000007734      ,   7.4384942649885488E-015
   15.731000000007734      ,   7.6605388699135801E-015
   15.731500000007735      ,   7.6605388699135801E-015
   15.732000000007735      ,   7.9936057773011271E-015
   15.732500000007736      ,   7.6605388699135801E-015
   15.733000000007737      ,   7.6605388699135801E-015
   15.733500000007737      ,   7.6605388699135801E-015
   15.734000000007738      ,   7.7715611723760958E-015
   15.734500000007738      ,   7.6605388699135801E-015
   15.735000000007739      ,   7.6605388699135801E-015
   15.735500000007740      ,   7.7715611723760958E-015
   15.736000000007740      ,   7.9936057773011271E-015
   15.736500000007741      ,   7.7715611723760958E-015
   15.737000000007741      ,   7.7715611723760958E-015
   15.737500000007742      ,   7.7715611723760958E-015
   15.738000000007743      ,   7.7715611723760958E-015
   15.738500000007743      ,   7.7715611723760958E-015
   15.739000000007744      ,   7.4384942649885488E-015
   15.739500000007745      ,   7.6605388699135801E-015
   15.740000000007745      ,   7.6605388699135801E-015
   15.740500000007746      ,   7.6605388699135801E-015
   15.741000000007746      ,   7.6605388699135801E-015
   15.741500000007747      ,   7.7715611723760958E-015
   15.742000000007748      ,   7.6605388699135801E-015
   15.742500000007748      ,   7.6605388699135801E-015
   15.743000000007749      ,   7.7715611723760958E-015
   15.743500000007749      ,   7.6605388699135801E-015
   15.744000000007750      ,   7.4384942649885488E-015
   15.744500000007751      ,   7.4384942649885488E-015
   15.745000000007751      ,   7.6605388699135801E-015
   15.745500000007752      ,   7.4384942649885488E-015
   15.746000000007752      ,   7.6605388699135801E-015
   15.746500000007753      ,   7.6605388699135801E-015
   15.747000000007754      ,   7.2164496600635175E-015
   15.747500000007754      ,   7.2164496600635175E-015
   15.748000000007755      ,   7.2164496600635175E-015
   15.748500000007756      ,   7.2164496600635175E-015
   15.749000000007756      ,   7.4384942649885488E-015
   15.749500000007757      ,   7.4384942649885488E-015
   15.750000000007757      ,   7.2164496600635175E-015
   15.750500000007758      ,   7.4384942649885488E-015
   15.751000000007759      ,   7.2164496600635175E-015
   15.751500000007759      ,   7.4384942649885488E-015
   15.752000000007760      ,   7.2164496600635175E-015
   15.752500000007760      ,   7.2164496600635175E-015
   15.753000000007761      ,   7.1054273576010019E-015
   15.753500000007762      ,   7.1054273576010019E-015
   15.754000000007762      ,   7.2164496600635175E-015
   15.754500000007763      ,   7.2164496600635175E-015
   15.755000000007763      ,   7.1054273576010019E-015
   15.755500000007764      ,   7.1054273576010019E-015
   15.756000000007765      ,   7.2164496600635175E-015
   15.756500000007765      ,   7.1054273576010019E-015
   15.757000000007766      ,   7.1054273576010019E-015
   15.757500000007767      ,   7.1054273576010019E-015
   15.758000000007767      ,   7.2164496600635175E-015
   15.758500000007768      ,   7.2164496600635175E-015
   15.759000000007768      ,   6.8833827526759706E-015
   15.759500000007769      ,   6.6613381477509392E-015
   15.760000000007770      ,   7.1054273576010019E-015
   15.760500000007770      ,   7.1054273576010019E-015
   15.761000000007771      ,   6.8833827526759706E-015
   15.761500000007771      ,   7.2164496600635175E-015
   15.762000000007772      ,   7.1054273576010019E-015
   15.762500000007773      ,   7.1054273576010019E-015
   15.763000000007773      ,   7.1054273576010019E-015
   15.763500000007774      ,   7.1054273576010019E-015
   15.764000000007774      ,   6.8833827526759706E-015
   15.764500000007775      ,   7.1054273576010019E-015
   15.765000000007776      ,   6.8833827526759706E-015
   15.765500000007776      ,   7.1054273576010019E-015
   15.766000000007777      ,   6.8833827526759706E-015
   15.766500000007778      ,   6.8833827526759706E-015
   15.767000000007778      ,   6.8833827526759706E-015
   15.767500000007779      ,   7.1054273576010019E-015
   15.768000000007779      ,   6.8833827526759706E-015
   15.768500000007780      ,   7.2164496600635175E-015
   15.769000000007781      ,   7.1054273576010019E-015
   15.769500000007781      ,   6.6613381477509392E-015
   15.770000000007782      ,   6.8833827526759706E-015
   15.770500000007782      ,   6.8833827526759706E-015
   15.771000000007783      ,   7.1054273576010019E-015
   15.771500000007784      ,   6.8833827526759706E-015
   15.772000000007784      ,   6.8833827526759706E-015
   15.772500000007785      ,   6.8833827526759706E-015
   15.773000000007785      ,   6.8833827526759706E-015
   15.773500000007786      ,   7.1054273576010019E-015
   15.774000000007787      ,   6.8833827526759706E-015
   15.774500000007787      ,   6.8833827526759706E-015
   15.775000000007788      ,   6.8833827526759706E-015
   15.775500000007789      ,   6.8833827526759706E-015
   15.776000000007789      ,   6.8833827526759706E-015
   15.776500000007790      ,   6.6613381477509392E-015
   15.777000000007790      ,   6.8833827526759706E-015
   15.777500000007791      ,   7.1054273576010019E-015
   15.778000000007792      ,   6.6613381477509392E-015
   15.778500000007792      ,   6.8833827526759706E-015
   15.779000000007793      ,   7.2164496600635175E-015
   15.779500000007793      ,   6.8833827526759706E-015
   15.780000000007794      ,   6.8833827526759706E-015
   15.780500000007795      ,   6.8833827526759706E-015
   15.781000000007795      ,   6.8833827526759706E-015
   15.781500000007796      ,   6.6613381477509392E-015
   15.782000000007796      ,   6.5503158452884236E-015
   15.782500000007797      ,   6.3282712403633923E-015
   15.783000000007798      ,   6.6613381477509392E-015
   15.783500000007798      ,   6.5503158452884236E-015
   15.784000000007799      ,   6.3282712403633923E-015
   15.784500000007800      ,   6.5503158452884236E-015
   15.785000000007800      ,   6.3282712403633923E-015
